,Befolkning,Alder,Alternativ,År,Pas rate,Pasienter på somatisk
7461,484702,80 år eller eldre,Konstant levealder (MKM),2060,0.686782386503144,332884.7963028469
7462,563617,0-9 år,Konstant levealder (MKM),2061,0.3156671442232106,177915.3688256533
7463,606917,10-19 år,Konstant levealder (MKM),2061,0.25080832122654634,152219.8338938518
7464,1331852,20-39 år,Konstant levealder (MKM),2061,0.31545352087433354,420137.40268352284
7465,1444105,40-59 år,Konstant levealder (MKM),2061,0.3517648628440711,507985.3972574373
7466,717971,60-69 år,Konstant levealder (MKM),2061,0.4600095954156727,330273.549230186
7467,596958,70-79 år,Konstant levealder (MKM),2061,0.5801394703743905,346318.8979557554
7468,482925,80 år eller eldre,Konstant levealder (MKM),2061,0.686782386503144,331664.3840020308
7469,563880,0-9 år,Konstant levealder (MKM),2062,0.3156671442232106,177998.389284584
7470,602847,10-19 år,Konstant levealder (MKM),2062,0.25080832122654634,151199.04402645977
7471,1333990,20-39 år,Konstant levealder (MKM),2062,0.31545352087433354,420811.8423111522
7472,1439014,40-59 år,Konstant levealder (MKM),2062,0.3517648628440711,506194.56234069815
7473,712306,60-69 år,Konstant levealder (MKM),2062,0.4600095954156727,327667.59487215616
7474,604814,70-79 år,Konstant levealder (MKM),2062,0.5801394703743905,350876.47363501665
7475,480743,80 år eller eldre,Konstant levealder (MKM),2062,0.686782386503144,330165.824834681
7476,564611,0-9 år,Konstant levealder (MKM),2063,0.3156671442232106,178229.14196701118
7477,598833,10-19 år,Konstant levealder (MKM),2063,0.25080832122654634,150192.29942505644
7478,1337238,20-39 år,Konstant levealder (MKM),2063,0.31545352087433354,421836.43534695206
7479,1433688,40-59 år,Konstant levealder (MKM),2063,0.3517648628440711,504321.0626811906
7480,706234,60-69 år,Konstant levealder (MKM),2063,0.4600095954156727,324874.4166087922
7481,610830,70-79 år,Konstant levealder (MKM),2063,0.5801394703743905,354366.59268878895
7482,479632,80 år eller eldre,Konstant levealder (MKM),2063,0.686782386503144,329402.80960327596
7483,565739,0-9 år,Konstant levealder (MKM),2064,0.3156671442232106,178585.21450569495
7484,595001,10-19 år,Konstant levealder (MKM),2064,0.25080832122654634,149231.2019381163
7485,1340358,20-39 år,Konstant levealder (MKM),2064,0.31545352087433354,422820.65033207997
7486,1427243,40-59 år,Konstant levealder (MKM),2064,0.3517648628440711,502053.9381401606
7487,701871,60-69 år,Konstant levealder (MKM),2064,0.4600095954156727,322867.39474399365
7488,616240,70-79 år,Konstant levealder (MKM),2064,0.5801394703743905,357505.1472235144
7489,478339,80 år eller eldre,Konstant levealder (MKM),2064,0.686782386503144,328514.7999775274
7490,567178,0-9 år,Konstant levealder (MKM),2065,0.3156671442232106,179039.45952623215
7491,591490,10-19 år,Konstant levealder (MKM),2065,0.25080832122654634,148350.6139222899
7492,1343081,20-39 år,Konstant levealder (MKM),2065,0.31545352087433354,423679.63026942074
7493,1420396,40-59 år,Konstant levealder (MKM),2065,0.3517648628440711,499645.4041242672
7494,698102,60-69 år,Konstant levealder (MKM),2065,0.4600095954156727,321133.61857887194
7495,620958,70-79 år,Konstant levealder (MKM),2065,0.5801394703743905,360242.2452447408
7496,477589,80 år eller eldre,Konstant levealder (MKM),2065,0.686782386503144,327999.7131876501
7497,568842,0-9 år,Konstant levealder (MKM),2066,0.3156671442232106,179564.72965421958
7498,588397,10-19 år,Konstant levealder (MKM),2066,0.25080832122654634,147574.8637847362
7499,1345120,20-39 år,Konstant levealder (MKM),2066,0.31545352087433354,424322.83999848354
7500,1413887,40-59 år,Konstant levealder (MKM),2066,0.3517648628440711,497355.7666320152
7501,694065,60-69 år,Konstant levealder (MKM),2066,0.4600095954156727,319276.5598421789
7502,625014,70-79 år,Konstant levealder (MKM),2066,0.5801394703743905,362595.2909365793
7503,477724,80 år eller eldre,Konstant levealder (MKM),2066,0.686782386503144,328092.428809828
7504,570642,0-9 år,Konstant levealder (MKM),2067,0.3156671442232106,180132.93051382137
7505,585822,10-19 år,Konstant levealder (MKM),2067,0.25080832122654634,146929.03235757782
7506,1346268,20-39 år,Konstant levealder (MKM),2067,0.31545352087433354,424684.9806404473
7507,1406408,40-59 år,Konstant levealder (MKM),2067,0.3517648628440711,494724.91722280433
7508,691087,60-69 år,Konstant levealder (MKM),2067,0.4600095954156727,317906.65126703103
7509,628380,70-79 år,Konstant levealder (MKM),2067,0.5801394703743905,364548.0403938595
7510,478969,80 år eller eldre,Konstant levealder (MKM),2067,0.686782386503144,328947.4728810244
7511,572489,0-9 år,Konstant levealder (MKM),2068,0.3156671442232106,180715.96772920163
7512,583815,10-19 år,Konstant levealder (MKM),2068,0.25080832122654634,146425.66005687616
7513,1346548,20-39 år,Konstant levealder (MKM),2068,0.31545352087433354,424773.30762629205
7514,1399666,40-59 år,Konstant levealder (MKM),2068,0.3517648628440711,492353.3185175096
7515,689051,60-69 år,Konstant levealder (MKM),2068,0.4600095954156727,316970.0717307647
7516,629824,70-79 år,Konstant levealder (MKM),2068,0.5801394703743905,365385.7617890801
7517,480903,80 år eller eldre,Konstant levealder (MKM),2068,0.686782386503144,330275.7100165215
7518,574293,0-9 år,Konstant levealder (MKM),2069,0.3156671442232106,181285.4312573803
7519,582400,10-19 år,Konstant levealder (MKM),2069,0.25080832122654634,146070.7662823406
7520,1346016,20-39 år,Konstant levealder (MKM),2069,0.31545352087433354,424605.48635318695
7521,1391889,40-59 år,Konstant levealder (MKM),2069,0.3517648628440711,489617.6431791713
7522,689761,60-69 år,Konstant levealder (MKM),2069,0.4600095954156727,317296.6785435098
7523,627799,70-79 år,Konstant levealder (MKM),2069,0.5801394703743905,364210.979361572
7524,485016,80 år eller eldre,Konstant levealder (MKM),2069,0.686782386503144,333100.4459722089
7525,575971,0-9 år,Konstant levealder (MKM),2070,0.3156671442232106,181815.12072538683
7526,581597,10-19 år,Konstant levealder (MKM),2070,0.25080832122654634,145869.36720039567
7527,1344832,20-39 år,Konstant levealder (MKM),2070,0.31545352087433354,424231.98938447173
7528,1383689,40-59 år,Konstant levealder (MKM),2070,0.3517648628440711,486733.1713038499
7529,690694,60-69 år,Konstant levealder (MKM),2070,0.4600095954156727,317725.8674960327
7530,625589,70-79 år,Konstant levealder (MKM),2070,0.5801394703743905,362928.8711320446
7531,489746,80 år eller eldre,Konstant levealder (MKM),2070,0.686782386503144,336348.9266603688
7532,577443,0-9 år,Konstant levealder (MKM),2071,0.3156671442232106,182279.78276168343
7533,581373,10-19 år,Konstant levealder (MKM),2071,0.25080832122654634,145813.18613644093
7534,1342976,20-39 år,Konstant levealder (MKM),2071,0.31545352087433354,423646.50764972897
7535,1376805,40-59 år,Konstant levealder (MKM),2071,0.3517648628440711,484311.6219880313
7536,690817,60-69 år,Konstant levealder (MKM),2071,0.4600095954156727,317782.4486762688
7537,622320,70-79 år,Konstant levealder (MKM),2071,0.5801394703743905,361032.3952033907
7538,495322,80 år eller eldre,Konstant levealder (MKM),2071,0.686782386503144,340178.4252475103
7539,578649,0-9 år,Konstant levealder (MKM),2072,0.3156671442232106,182660.4773376166
7540,581691,10-19 år,Konstant levealder (MKM),2072,0.25080832122654634,145892.94318259097
7541,1340477,20-39 år,Konstant levealder (MKM),2072,0.31545352087433354,422858.189301064
7542,1371772,40-59 år,Konstant levealder (MKM),2072,0.3517648628440711,482541.18943333713
7543,691652,60-69 år,Konstant levealder (MKM),2072,0.4600095954156727,318166.55668844085
7544,617383,70-79 år,Konstant levealder (MKM),2072,0.5801394703743905,358168.24663815234
7545,500257,80 år eller eldre,Konstant levealder (MKM),2072,0.686782386503144,343567.69632490334
7546,579534,0-9 år,Konstant levealder (MKM),2073,0.3156671442232106,182939.84276025413
7547,582469,10-19 år,Konstant levealder (MKM),2073,0.25080832122654634,146088.07205650522
7548,1337372,20-39 år,Konstant levealder (MKM),2073,0.31545352087433354,421878.70611874916
7549,1367646,40-59 år,Konstant levealder (MKM),2073,0.3517648628440711,481089.80760924245
7550,693066,60-69 år,Konstant levealder (MKM),2073,0.4600095954156727,318817.0102563586
7551,612065,70-79 år,Konstant levealder (MKM),2073,0.5801394703743905,355083.0649347013
7552,504354,80 år eller eldre,Konstant levealder (MKM),2073,0.686782386503144,346381.4437624067
7553,580050,0-9 år,Konstant levealder (MKM),2074,0.3156671442232106,183102.72700667332
7554,583653,10-19 år,Konstant levealder (MKM),2074,0.25080832122654634,146385.02910883745
7555,1333724,20-39 år,Konstant levealder (MKM),2074,0.31545352087433354,420727.93167459965
7556,1365545,40-59 år,Konstant levealder (MKM),2074,0.3517648628440711,480350.7496324071
7557,692074,60-69 år,Konstant levealder (MKM),2074,0.4600095954156727,318360.68073770625
7558,608250,70-79 år,Konstant levealder (MKM),2074,0.5801394703743905,352869.83285522304
7559,507555,80 år eller eldre,Konstant levealder (MKM),2074,0.686782386503144,348579.8341816033
7560,580185,0-9 år,Konstant levealder (MKM),2075,0.3156671442232106,183145.34207114344
7561,585143,10-19 år,Konstant levealder (MKM),2075,0.25080832122654634,146758.73350746502
7562,1329620,20-39 år,Konstant levealder (MKM),2075,0.31545352087433354,419433.31042493135
7563,1364173,40-59 år,Konstant levealder (MKM),2075,0.3517648628440711,479868.12824058504
7564,690426,60-69 år,Konstant levealder (MKM),2075,0.4600095954156727,317602.58492446126
7565,605002,70-79 år,Konstant levealder (MKM),2075,0.5801394703743905,350985.539855447
7566,510326,80 år eller eldre,Konstant levealder (MKM),2075,0.686782386503144,350482.9081746035
7567,579921,0-9 år,Konstant levealder (MKM),2076,0.3156671442232106,183062.00594506852
7568,586868,10-19 år,Konstant levealder (MKM),2076,0.25080832122654634,147191.37786158078
7569,1325044,20-39 år,Konstant levealder (MKM),2076,0.31545352087433354,417989.7951134104
7570,1363681,40-59 år,Konstant levealder (MKM),2076,0.3517648628440711,479695.05992806575
7571,688497,60-69 år,Konstant levealder (MKM),2076,0.4600095954156727,316715.2264149044
7572,601570,70-79 år,Konstant levealder (MKM),2076,0.5801394703743905,348994.5011931221
7573,512920,80 år eller eldre,Konstant levealder (MKM),2076,0.686782386503144,352264.4216851926
7574,579272,0-9 år,Konstant levealder (MKM),2077,0.3156671442232106,182857.13796846766
7575,588723,10-19 år,Konstant levealder (MKM),2077,0.25080832122654634,147656.62729745603
7576,1320026,20-39 år,Konstant levealder (MKM),2077,0.31545352087433354,416406.849345663
7577,1363885,40-59 år,Konstant levealder (MKM),2077,0.3517648628440711,479766.8199600859
7578,685139,60-69 år,Konstant levealder (MKM),2077,0.4600095954156727,315170.5141934986
7579,599190,70-79 år,Konstant levealder (MKM),2077,0.5801394703743905,347613.76925363106
7580,515487,80 år eller eldre,Konstant levealder (MKM),2077,0.686782386503144,354027.3920713462
7581,578252,0-9 år,Konstant levealder (MKM),2078,0.3156671442232106,182535.15748136
7582,590634,10-19 år,Konstant levealder (MKM),2078,0.25080832122654634,148135.92199931998
7583,1315206,20-39 år,Konstant levealder (MKM),2078,0.31545352087433354,414886.36337504874
7584,1366255,40-59 år,Konstant levealder (MKM),2078,0.3517648628440711,480600.5026850264
7585,679869,60-69 år,Konstant levealder (MKM),2078,0.4600095954156727,312746.263625658
7586,597587,70-79 år,Konstant levealder (MKM),2078,0.5801394703743905,346683.8056826209
7587,516736,80 år eller eldre,Konstant levealder (MKM),2078,0.686782386503144,354885.18327208865
7588,576905,0-9 år,Konstant levealder (MKM),2079,0.3156671442232106,182109.9538380913
7589,592499,10-19 år,Konstant levealder (MKM),2079,0.25080832122654634,148603.67951840747
7590,1310633,20-39 år,Konstant levealder (MKM),2079,0.31545352087433354,413443.79442409036
7591,1369952,40-59 år,Konstant levealder (MKM),2079,0.3517648628440711,481900.9773829609
7592,671923,60-69 år,Konstant levealder (MKM),2079,0.4600095954156727,309091.02738048503
7593,598370,70-79 år,Konstant levealder (MKM),2079,0.5801394703743905,347138.05488792405
7594,516660,80 år eller eldre,Konstant levealder (MKM),2079,0.686782386503144,354832.9878107144
7595,575276,0-9 år,Konstant levealder (MKM),2080,0.3156671442232106,181595.73206015173
7596,594241,10-19 år,Konstant levealder (MKM),2080,0.25080832122654634,149040.58761398413
7597,1306353,20-39 år,Konstant levealder (MKM),2080,0.31545352087433354,412093.6533547482
7598,1373976,40-59 år,Konstant levealder (MKM),2080,0.3517648628440711,483316.47919104545
7599,662946,60-69 år,Konstant levealder (MKM),2080,0.4600095954156727,304961.5212424386
7600,599446,70-79 år,Konstant levealder (MKM),2080,0.5801394703743905,347762.2849580469
7601,516722,80 år eller eldre,Konstant levealder (MKM),2080,0.686782386503144,354875.5683186776
7602,573433,0-9 år,Konstant levealder (MKM),2081,0.3156671442232106,181013.95751334834
7603,595778,10-19 år,Konstant levealder (MKM),2081,0.25080832122654634,149426.08000370933
7604,1302441,20-39 år,Konstant levealder (MKM),2081,0.31545352087433354,410859.59918108786
7605,1379080,40-59 år,Konstant levealder (MKM),2081,0.3517648628440711,485111.8870510016
7606,653661,60-69 år,Konstant levealder (MKM),2081,0.4600095954156727,300690.33214900404
7607,599785,70-79 år,Konstant levealder (MKM),2081,0.5801394703743905,347958.9522385038
7608,516468,80 år eller eldre,Konstant levealder (MKM),2081,0.686782386503144,354701.1255925058
7609,571436,0-9 år,Konstant levealder (MKM),2082,0.3156671442232106,180383.5702263346
7610,597045,10-19 år,Konstant levealder (MKM),2082,0.25080832122654634,149743.85414670335
7611,1298970,20-39 år,Konstant levealder (MKM),2082,0.31545352087433354,409764.66001013306
7612,1381221,40-59 år,Konstant levealder (MKM),2082,0.3517648628440711,485865.01562235074
7613,648531,60-69 år,Konstant levealder (MKM),2082,0.4600095954156727,298330.48292452167
7614,600531,70-79 år,Konstant levealder (MKM),2082,0.5801394703743905,348391.7362834031
7615,514336,80 år eller eldre,Konstant levealder (MKM),2082,0.686782386503144,353236.9055444811
7616,569352,0-9 år,Konstant levealder (MKM),2083,0.3156671442232106,179725.7198977734
7617,597994,10-19 år,Konstant levealder (MKM),2083,0.25080832122654634,149981.87124354736
7618,1296008,20-39 år,Konstant levealder (MKM),2083,0.31545352087433354,408830.28668130323
7619,1384414,40-59 år,Konstant levealder (MKM),2083,0.3517648628440711,486988.20082941186
7620,642556,60-69 år,Konstant levealder (MKM),2083,0.4600095954156727,295581.925591913
7621,601671,70-79 år,Konstant levealder (MKM),2083,0.5801394703743905,349053.0952796299
7622,511301,80 år eller eldre,Konstant levealder (MKM),2083,0.686782386503144,351152.5210014441
7623,567256,0-9 år,Konstant levealder (MKM),2084,0.3156671442232106,179064.08156348157
7624,598580,10-19 år,Konstant levealder (MKM),2084,0.25080832122654634,150128.84491978612
7625,1293609,20-39 år,Konstant levealder (MKM),2084,0.31545352087433354,408073.51368472574
7626,1387495,40-59 år,Konstant levealder (MKM),2084,0.3517648628440711,488071.98837183445
7627,637863,60-69 år,Konstant levealder (MKM),2084,0.4600095954156727,293423.10056062724
7628,600682,70-79 år,Konstant levealder (MKM),2084,0.5801394703743905,348479.3373434296
7629,508934,80 år eller eldre,Konstant levealder (MKM),2084,0.686782386503144,349526.9070925911
7630,565212,0-9 år,Konstant levealder (MKM),2085,0.3156671442232106,178418.85792068933
7631,598780,10-19 år,Konstant levealder (MKM),2085,0.25080832122654634,150179.00658403142
7632,1291807,20-39 år,Konstant levealder (MKM),2085,0.31545352087433354,407505.0664401102
7633,1390222,40-59 år,Konstant levealder (MKM),2085,0.3517648628440711,489031.25115281023
7634,633465,60-69 år,Konstant levealder (MKM),2085,0.4600095954156727,291399.9783599891
7635,599125,70-79 år,Konstant levealder (MKM),2085,0.5801394703743905,347576.0601880567
7636,506893,80 år eller eldre,Konstant levealder (MKM),2085,0.686782386503144,348125.18424173817
7637,563280,0-9 år,Konstant levealder (MKM),2086,0.3156671442232106,177808.98899805007
7638,598583,10-19 år,Konstant levealder (MKM),2086,0.25080832122654634,150129.59734474978
7639,1290613,20-39 år,Konstant levealder (MKM),2086,0.31545352087433354,407128.4149361862
7640,1392310,40-59 år,Konstant levealder (MKM),2086,0.3517648628440711,489765.73618642864
7641,629673,60-69 år,Konstant levealder (MKM),2086,0.4600095954156727,289655.6219741729
7642,597300,70-79 år,Konstant levealder (MKM),2086,0.5801394703743905,346517.30565462343
7643,504855,80 år eller eldre,Konstant levealder (MKM),2086,0.686782386503144,346725.5217380448
7644,561522,0-9 år,Konstant levealder (MKM),2087,0.3156671442232106,177254.0461585057
