Alternativer,Alder,Befolkning,År
Høy levealder (MHM),Under 20,1278235,2048.0
Høy levealder (MHM),Under 20,1278869,2049.0
Høy levealder (MHM),Under 20,1278615,2050.0
Høy levealder (MHM),Under 20,1277664,2051.0
Høy levealder (MHM),Under 20,1276006,2052.0
Høy levealder (MHM),Under 20,1273683,2053.0
Høy levealder (MHM),Under 20,1270716,2054.0
Høy levealder (MHM),Under 20,1267166,2055.0
Høy levealder (MHM),Under 20,1263122,2056.0
Høy levealder (MHM),Under 20,1258586,2057.0
Høy levealder (MHM),Under 20,1253560,2058.0
Høy levealder (MHM),Under 20,1248737,2059.0
Høy levealder (MHM),Under 20,1244167,2060.0
Høy levealder (MHM),Under 20,1239904,2061.0
Høy levealder (MHM),Under 20,1236025,2062.0
Høy levealder (MHM),Under 20,1232591,2063.0
Høy levealder (MHM),Under 20,1229688,2064.0
Høy levealder (MHM),Under 20,1227353,2065.0
Høy levealder (MHM),Under 20,1225632,2066.0
Høy levealder (MHM),Under 20,1224540,2067.0
Høy levealder (MHM),Under 20,1224065,2068.0
Høy levealder (MHM),Under 20,1224163,2069.0
Høy levealder (MHM),Under 20,1224774,2070.0
Høy levealder (MHM),Under 20,1225829,2071.0
Høy levealder (MHM),Under 20,1227212,2072.0
Høy levealder (MHM),Under 20,1228824,2073.0
Høy levealder (MHM),Under 20,1230541,2074.0
Høy levealder (MHM),Under 20,1232251,2075.0
Høy levealder (MHM),Under 20,1233857,2076.0
Høy levealder (MHM),Under 20,1235278,2077.0
Høy levealder (MHM),Under 20,1236427,2078.0
Høy levealder (MHM),Under 20,1237245,2079.0
Høy levealder (MHM),Under 20,1237691,2080.0
Høy levealder (MHM),Under 20,1237746,2081.0
Høy levealder (MHM),Under 20,1237389,2082.0
Høy levealder (MHM),Under 20,1236625,2083.0
Høy levealder (MHM),Under 20,1235483,2084.0
Høy levealder (MHM),Under 20,1233986,2085.0
Høy levealder (MHM),Under 20,1232186,2086.0
Høy levealder (MHM),Under 20,1230140,2087.0
Høy levealder (MHM),Under 20,1227909,2088.0
Høy levealder (MHM),Under 20,1225553,2089.0
Høy levealder (MHM),Under 20,1223155,2090.0
Høy levealder (MHM),Under 20,1220776,2091.0
Høy levealder (MHM),Under 20,1218489,2092.0
Høy levealder (MHM),Under 20,1216365,2093.0
Høy levealder (MHM),Under 20,1214439,2094.0
Høy levealder (MHM),Under 20,1212766,2095.0
Høy levealder (MHM),Under 20,1211373,2096.0
Høy levealder (MHM),Under 20,1210286,2097.0
Høy levealder (MHM),Under 20,1209512,2098.0
Høy levealder (MHM),Under 20,1209048,2099.0
Høy levealder (MHM),Under 20,1208879,2100.0
Lav innvandring (MML),Under 20,1298781,2022.0
Lav innvandring (MML),Under 20,1296211,2023.0
Lav innvandring (MML),Under 20,1289674,2024.0
Lav innvandring (MML),Under 20,1281426,2025.0
Lav innvandring (MML),Under 20,1272768,2026.0
Lav innvandring (MML),Under 20,1264564,2027.0
Lav innvandring (MML),Under 20,1255076,2028.0
Lav innvandring (MML),Under 20,1246260,2029.0
Lav innvandring (MML),Under 20,1235960,2030.0
Lav innvandring (MML),Under 20,1225215,2031.0
Lav innvandring (MML),Under 20,1215910,2032.0
Lav innvandring (MML),Under 20,1208776,2033.0
Lav innvandring (MML),Under 20,1202634,2034.0
Lav innvandring (MML),Under 20,1198771,2035.0
Lav innvandring (MML),Under 20,1195805,2036.0
Lav innvandring (MML),Under 20,1193828,2037.0
Lav innvandring (MML),Under 20,1191928,2038.0
Lav innvandring (MML),Under 20,1192456,2039.0
Lav innvandring (MML),Under 20,1194467,2040.0
Lav innvandring (MML),Under 20,1196832,2041.0
Lav innvandring (MML),Under 20,1200405,2042.0
Lav innvandring (MML),Under 20,1200580,2043.0
Lav innvandring (MML),Under 20,1201854,2044.0
Lav innvandring (MML),Under 20,1202995,2045.0
Lav innvandring (MML),Under 20,1203952,2046.0
Lav innvandring (MML),Under 20,1204228,2047.0
Lav innvandring (MML),Under 20,1203521,2048.0
Lav innvandring (MML),Under 20,1201888,2049.0
Lav innvandring (MML),Under 20,1199380,2050.0
Lav innvandring (MML),Under 20,1196167,2051.0
Lav innvandring (MML),Under 20,1192209,2052.0
Lav innvandring (MML),Under 20,1187573,2053.0
Lav innvandring (MML),Under 20,1182278,2054.0
Lav innvandring (MML),Under 20,1176367,2055.0
Lav innvandring (MML),Under 20,1169912,2056.0
Lav innvandring (MML),Under 20,1162874,2057.0
Lav innvandring (MML),Under 20,1155294,2058.0
Lav innvandring (MML),Under 20,1147842,2059.0
Lav innvandring (MML),Under 20,1140580,2060.0
Lav innvandring (MML),Under 20,1133558,2061.0
Lav innvandring (MML),Under 20,1126865,2062.0
Lav innvandring (MML),Under 20,1120574,2063.0
Lav innvandring (MML),Under 20,1114767,2064.0
Lav innvandring (MML),Under 20,1109495,2065.0
Lav innvandring (MML),Under 20,1104809,2066.0
Lav innvandring (MML),Under 20,1100718,2067.0
Lav innvandring (MML),Under 20,1097227,2068.0
Lav innvandring (MML),Under 20,1094297,2069.0
Lav innvandring (MML),Under 20,1091855,2070.0
Lav innvandring (MML),Under 20,1089843,2071.0
Lav innvandring (MML),Under 20,1088162,2072.0
Lav innvandring (MML),Under 20,1086711,2073.0
Lav innvandring (MML),Under 20,1085365,2074.0
Lav innvandring (MML),Under 20,1084020,2075.0
Lav innvandring (MML),Under 20,1082586,2076.0
Lav innvandring (MML),Under 20,1080968,2077.0
Lav innvandring (MML),Under 20,1079079,2078.0
Lav innvandring (MML),Under 20,1076868,2079.0
Lav innvandring (MML),Under 20,1074279,2080.0
Lav innvandring (MML),Under 20,1071284,2081.0
Lav innvandring (MML),Under 20,1067863,2082.0
Lav innvandring (MML),Under 20,1064006,2083.0
Lav innvandring (MML),Under 20,1059741,2084.0
Lav innvandring (MML),Under 20,1055079,2085.0
Lav innvandring (MML),Under 20,1050071,2086.0
Lav innvandring (MML),Under 20,1044755,2087.0
Lav innvandring (MML),Under 20,1039208,2088.0
Lav innvandring (MML),Under 20,1033484,2089.0
Lav innvandring (MML),Under 20,1027652,2090.0
Lav innvandring (MML),Under 20,1021789,2091.0
Lav innvandring (MML),Under 20,1015968,2092.0
Lav innvandring (MML),Under 20,1010254,2093.0
Lav innvandring (MML),Under 20,1004696,2094.0
Lav innvandring (MML),Under 20,999346,2095.0
Lav innvandring (MML),Under 20,994250,2096.0
Lav innvandring (MML),Under 20,989432,2097.0
Lav innvandring (MML),Under 20,984902,2098.0
Lav innvandring (MML),Under 20,980671,2099.0
Lav innvandring (MML),Under 20,976724,2100.0
Høy innvandring (MMH),Under 20,1298781,2022.0
Høy innvandring (MMH),Under 20,1307660,2023.0
Høy innvandring (MMH),Under 20,1311278,2024.0
Høy innvandring (MMH),Under 20,1310991,2025.0
Høy innvandring (MMH),Under 20,1307827,2026.0
Høy innvandring (MMH),Under 20,1305260,2027.0
Høy innvandring (MMH),Under 20,1301531,2028.0
Høy innvandring (MMH),Under 20,1298729,2029.0
Høy innvandring (MMH),Under 20,1294626,2030.0
Høy innvandring (MMH),Under 20,1290217,2031.0
Høy innvandring (MMH),Under 20,1287387,2032.0
Høy innvandring (MMH),Under 20,1286883,2033.0
Høy innvandring (MMH),Under 20,1287502,2034.0
Høy innvandring (MMH),Under 20,1290404,2035.0
Høy innvandring (MMH),Under 20,1294236,2036.0
Høy innvandring (MMH),Under 20,1299145,2037.0
Høy innvandring (MMH),Under 20,1304199,2038.0
Høy innvandring (MMH),Under 20,1311736,2039.0
Høy innvandring (MMH),Under 20,1320835,2040.0
Høy innvandring (MMH),Under 20,1330334,2041.0
Høy innvandring (MMH),Under 20,1341103,2042.0
Høy innvandring (MMH),Under 20,1348473,2043.0
Høy innvandring (MMH),Under 20,1357239,2044.0
Høy innvandring (MMH),Under 20,1365535,2045.0
Høy innvandring (MMH),Under 20,1373109,2046.0
Høy innvandring (MMH),Under 20,1379765,2047.0
Høy innvandring (MMH),Under 20,1385487,2048.0
Høy innvandring (MMH),Under 20,1390419,2049.0
Høy innvandring (MMH),Under 20,1394584,2050.0
Høy innvandring (MMH),Under 20,1398256,2051.0
Høy innvandring (MMH),Under 20,1401387,2052.0
Høy innvandring (MMH),Under 20,1404025,2053.0
Høy innvandring (MMH),Under 20,1406171,2054.0
Høy innvandring (MMH),Under 20,1407902,2055.0
Høy innvandring (MMH),Under 20,1409368,2056.0
Høy innvandring (MMH),Under 20,1410543,2057.0
Høy innvandring (MMH),Under 20,1411417,2058.0
Høy innvandring (MMH),Under 20,1412678,2059.0
Høy innvandring (MMH),Under 20,1414359,2060.0
Høy innvandring (MMH),Under 20,1416503,2061.0
Høy innvandring (MMH),Under 20,1419163,2062.0
Høy innvandring (MMH),Under 20,1422382,2063.0
Høy innvandring (MMH),Under 20,1426232,2064.0
Høy innvandring (MMH),Under 20,1430745,2065.0
Høy innvandring (MMH),Under 20,1435958,2066.0
Høy innvandring (MMH),Under 20,1441865,2067.0
Høy innvandring (MMH),Under 20,1448442,2068.0
Høy innvandring (MMH),Under 20,1455653,2069.0
Høy innvandring (MMH),Under 20,1463400,2070.0
Høy innvandring (MMH),Under 20,1471606,2071.0
Høy innvandring (MMH),Under 20,1480156,2072.0
Høy innvandring (MMH),Under 20,1488919,2073.0
Høy innvandring (MMH),Under 20,1497780,2074.0
Høy innvandring (MMH),Under 20,1506615,2075.0
Høy innvandring (MMH),Under 20,1515322,2076.0
Høy innvandring (MMH),Under 20,1523812,2077.0
Høy innvandring (MMH),Under 20,1532015,2078.0
Høy innvandring (MMH),Under 20,1539885,2079.0
Høy innvandring (MMH),Under 20,1547387,2080.0
Høy innvandring (MMH),Under 20,1554507,2081.0
Høy innvandring (MMH),Under 20,1561246,2082.0
Høy innvandring (MMH),Under 20,1567634,2083.0
Høy innvandring (MMH),Under 20,1573701,2084.0
Høy innvandring (MMH),Under 20,1579483,2085.0
Høy innvandring (MMH),Under 20,1585050,2086.0
Høy innvandring (MMH),Under 20,1590447,2087.0
Høy innvandring (MMH),Under 20,1595756,2088.0
Høy innvandring (MMH),Under 20,1601043,2089.0
Høy innvandring (MMH),Under 20,1606376,2090.0
Høy innvandring (MMH),Under 20,1611837,2091.0
Høy innvandring (MMH),Under 20,1617486,2092.0
Høy innvandring (MMH),Under 20,1623377,2093.0
Høy innvandring (MMH),Under 20,1629567,2094.0
Høy innvandring (MMH),Under 20,1636095,2095.0
Høy innvandring (MMH),Under 20,1642978,2096.0
Høy innvandring (MMH),Under 20,1650244,2097.0
Høy innvandring (MMH),Under 20,1657885,2098.0
Høy innvandring (MMH),Under 20,1665905,2099.0
Høy innvandring (MMH),Under 20,1674269,2100.0
Sterk aldring (LHL),Under 20,1298781,2022.0
Sterk aldring (LHL),Under 20,1288983,2023.0
Sterk aldring (LHL),Under 20,1275961,2024.0
Sterk aldring (LHL),Under 20,1261651,2025.0
Sterk aldring (LHL),Under 20,1246649,2026.0
Sterk aldring (LHL),Under 20,1231473,2027.0
Sterk aldring (LHL),Under 20,1214388,2028.0
Sterk aldring (LHL),Under 20,1197346,2029.0
Sterk aldring (LHL),Under 20,1178272,2030.0
Sterk aldring (LHL),Under 20,1158162,2031.0
Sterk aldring (LHL),Under 20,1138901,2032.0
Sterk aldring (LHL),Under 20,1121219,2033.0
Sterk aldring (LHL),Under 20,1103947,2034.0
Sterk aldring (LHL),Under 20,1088368,2035.0
Sterk aldring (LHL),Under 20,1073084,2036.0
Sterk aldring (LHL),Under 20,1058189,2037.0
Sterk aldring (LHL),Under 20,1043447,2038.0
Sterk aldring (LHL),Under 20,1031197,2039.0
Sterk aldring (LHL),Under 20,1020512,2040.0
Sterk aldring (LHL),Under 20,1010261,2041.0
Sterk aldring (LHL),Under 20,1001322,2042.0
Sterk aldring (LHL),Under 20,989092,2043.0
Sterk aldring (LHL),Under 20,984715,2044.0
Sterk aldring (LHL),Under 20,979671,2045.0
Sterk aldring (LHL),Under 20,974181,2046.0
Sterk aldring (LHL),Under 20,968377,2047.0
Sterk aldring (LHL),Under 20,962240,2048.0
Sterk aldring (LHL),Under 20,955773,2049.0
Sterk aldring (LHL),Under 20,948970,2050.0
Sterk aldring (LHL),Under 20,941873,2051.0
Sterk aldring (LHL),Under 20,934411,2052.0
Sterk aldring (LHL),Under 20,926609,2053.0
Sterk aldring (LHL),Under 20,918416,2054.0
Sterk aldring (LHL),Under 20,909850,2055.0
Sterk aldring (LHL),Under 20,900956,2056.0
Sterk aldring (LHL),Under 20,891706,2057.0
Sterk aldring (LHL),Under 20,882122,2058.0
Sterk aldring (LHL),Under 20,872258,2059.0
Sterk aldring (LHL),Under 20,862161,2060.0
Sterk aldring (LHL),Under 20,851906,2061.0
Sterk aldring (LHL),Under 20,841564,2062.0
Sterk aldring (LHL),Under 20,831213,2063.0
Sterk aldring (LHL),Under 20,820960,2064.0
Sterk aldring (LHL),Under 20,810864,2065.0
Sterk aldring (LHL),Under 20,801007,2066.0
Sterk aldring (LHL),Under 20,791456,2067.0
Sterk aldring (LHL),Under 20,782268,2068.0
Sterk aldring (LHL),Under 20,773482,2069.0
Sterk aldring (LHL),Under 20,765111,2070.0
Sterk aldring (LHL),Under 20,757211,2071.0
Sterk aldring (LHL),Under 20,749758,2072.0
Sterk aldring (LHL),Under 20,742738,2073.0
Sterk aldring (LHL),Under 20,736115,2074.0
Sterk aldring (LHL),Under 20,729855,2075.0
Sterk aldring (LHL),Under 20,723913,2076.0
Sterk aldring (LHL),Under 20,718198,2077.0
Sterk aldring (LHL),Under 20,712653,2078.0
Sterk aldring (LHL),Under 20,707215,2079.0
Sterk aldring (LHL),Under 20,701816,2080.0
Sterk aldring (LHL),Under 20,696407,2081.0
Sterk aldring (LHL),Under 20,690940,2082.0
Sterk aldring (LHL),Under 20,685379,2083.0
Sterk aldring (LHL),Under 20,679698,2084.0
Sterk aldring (LHL),Under 20,673872,2085.0
Sterk aldring (LHL),Under 20,667911,2086.0
Sterk aldring (LHL),Under 20,661796,2087.0
Sterk aldring (LHL),Under 20,655536,2088.0
Sterk aldring (LHL),Under 20,649146,2089.0
Sterk aldring (LHL),Under 20,642647,2090.0
Sterk aldring (LHL),Under 20,636049,2091.0
Sterk aldring (LHL),Under 20,629391,2092.0
Sterk aldring (LHL),Under 20,622697,2093.0
Sterk aldring (LHL),Under 20,616000,2094.0
Sterk aldring (LHL),Under 20,609324,2095.0
Sterk aldring (LHL),Under 20,602708,2096.0
Sterk aldring (LHL),Under 20,596181,2097.0
Sterk aldring (LHL),Under 20,589769,2098.0
Sterk aldring (LHL),Under 20,583500,2099.0
Sterk aldring (LHL),Under 20,577395,2100.0
Svak aldring (HLH),Under 20,1298781,2022.0
Svak aldring (HLH),Under 20,1310895,2023.0
Svak aldring (HLH),Under 20,1319283,2024.0
Svak aldring (HLH),Under 20,1324945,2025.0
Svak aldring (HLH),Under 20,1328112,2026.0
Svak aldring (HLH),Under 20,1331816,2027.0
Svak aldring (HLH),Under 20,1334293,2028.0
Svak aldring (HLH),Under 20,1337589,2029.0
Svak aldring (HLH),Under 20,1339547,2030.0
Svak aldring (HLH),Under 20,1341144,2031.0
Svak aldring (HLH),Under 20,1344267,2032.0
Svak aldring (HLH),Under 20,1349683,2033.0
Svak aldring (HLH),Under 20,1356206,2034.0
Svak aldring (HLH),Under 20,1364964,2035.0
Svak aldring (HLH),Under 20,1374624,2036.0
Svak aldring (HLH),Under 20,1385353,2037.0
Svak aldring (HLH),Under 20,1397344,2038.0
Svak aldring (HLH),Under 20,1411799,2039.0
Svak aldring (HLH),Under 20,1427803,2040.0
Svak aldring (HLH),Under 20,1444189,2041.0
Svak aldring (HLH),Under 20,1461810,2042.0
Svak aldring (HLH),Under 20,1476017,2043.0
Svak aldring (HLH),Under 20,1488619,2044.0
Svak aldring (HLH),Under 20,1499317,2045.0
Svak aldring (HLH),Under 20,1508195,2046.0
Svak aldring (HLH),Under 20,1515826,2047.0
Svak aldring (HLH),Under 20,1522631,2048.0
Svak aldring (HLH),Under 20,1528810,2049.0
Svak aldring (HLH),Under 20,1534501,2050.0
Svak aldring (HLH),Under 20,1539975,2051.0
Svak aldring (HLH),Under 20,1545269,2052.0
Svak aldring (HLH),Under 20,1550477,2053.0
Svak aldring (HLH),Under 20,1555651,2054.0
Svak aldring (HLH),Under 20,1560869,2055.0
Svak aldring (HLH),Under 20,1566290,2056.0
Svak aldring (HLH),Under 20,1571854,2057.0
Svak aldring (HLH),Under 20,1577501,2058.0
Svak aldring (HLH),Under 20,1582843,2059.0
Svak aldring (HLH),Under 20,1588901,2060.0
Svak aldring (HLH),Under 20,1595665,2061.0
Svak aldring (HLH),Under 20,1603163,2062.0
Svak aldring (HLH),Under 20,1611406,2063.0
Svak aldring (HLH),Under 20,1620442,2064.0
Svak aldring (HLH),Under 20,1630298,2065.0
Svak aldring (HLH),Under 20,1640964,2066.0
Svak aldring (HLH),Under 20,1652438,2067.0
Svak aldring (HLH),Under 20,1664644,2068.0
Svak aldring (HLH),Under 20,1677498,2069.0
Svak aldring (HLH),Under 20,1690851,2070.0
Svak aldring (HLH),Under 20,1704557,2071.0
Svak aldring (HLH),Under 20,1718418,2072.0
Svak aldring (HLH),Under 20,1732254,2073.0
Svak aldring (HLH),Under 20,1745877,2074.0
Svak aldring (HLH),Under 20,1759122,2075.0
Svak aldring (HLH),Under 20,1771884,2076.0
Svak aldring (HLH),Under 20,1784102,2077.0
Svak aldring (HLH),Under 20,1795718,2078.0
Svak aldring (HLH),Under 20,1806749,2079.0
Svak aldring (HLH),Under 20,1817228,2080.0
Svak aldring (HLH),Under 20,1827198,2081.0
Svak aldring (HLH),Under 20,1836745,2082.0
Svak aldring (HLH),Under 20,1845979,2083.0
Svak aldring (HLH),Under 20,1854966,2084.0
Svak aldring (HLH),Under 20,1863793,2085.0
Svak aldring (HLH),Under 20,1872551,2086.0
Svak aldring (HLH),Under 20,1881303,2087.0
Svak aldring (HLH),Under 20,1890160,2088.0
Svak aldring (HLH),Under 20,1899182,2089.0
Svak aldring (HLH),Under 20,1908421,2090.0
Svak aldring (HLH),Under 20,1917975,2091.0
Svak aldring (HLH),Under 20,1927858,2092.0
Svak aldring (HLH),Under 20,1938189,2093.0
Svak aldring (HLH),Under 20,1948926,2094.0
Svak aldring (HLH),Under 20,1960141,2095.0
Svak aldring (HLH),Under 20,1971871,2096.0
Svak aldring (HLH),Under 20,1984076,2097.0
Svak aldring (HLH),Under 20,1996705,2098.0
Svak aldring (HLH),Under 20,2009770,2099.0
Svak aldring (HLH),Under 20,2023237,2100.0
Ingen nettoinnvandring (MME),Under 20,1298781,2022.0
Ingen nettoinnvandring (MME),Under 20,1290023,2023.0
Ingen nettoinnvandring (MME),Under 20,1281533,2024.0
Ingen nettoinnvandring (MME),Under 20,1271023,2025.0
Ingen nettoinnvandring (MME),Under 20,1259991,2026.0
Ingen nettoinnvandring (MME),Under 20,1249371,2027.0
Ingen nettoinnvandring (MME),Under 20,1237301,2028.0
Ingen nettoinnvandring (MME),Under 20,1225759,2029.0
Ingen nettoinnvandring (MME),Under 20,1212698,2030.0
Ingen nettoinnvandring (MME),Under 20,1199131,2031.0
Ingen nettoinnvandring (MME),Under 20,1186930,2032.0
Ingen nettoinnvandring (MME),Under 20,1176831,2033.0
Ingen nettoinnvandring (MME),Under 20,1167690,2034.0
Ingen nettoinnvandring (MME),Under 20,1160884,2035.0
Ingen nettoinnvandring (MME),Under 20,1154968,2036.0
Ingen nettoinnvandring (MME),Under 20,1150055,2037.0
Ingen nettoinnvandring (MME),Under 20,1145269,2038.0
Ingen nettoinnvandring (MME),Under 20,1142948,2039.0
Ingen nettoinnvandring (MME),Under 20,1142150,2040.0
Ingen nettoinnvandring (MME),Under 20,1141713,2041.0
Ingen nettoinnvandring (MME),Under 20,1142500,2042.0
Ingen nettoinnvandring (MME),Under 20,1139854,2043.0
Ingen nettoinnvandring (MME),Under 20,1138190,2044.0
Ingen nettoinnvandring (MME),Under 20,1136862,2045.0
Ingen nettoinnvandring (MME),Under 20,1135672,2046.0
Ingen nettoinnvandring (MME),Under 20,1133952,2047.0
Ingen nettoinnvandring (MME),Under 20,1131421,2048.0
Ingen nettoinnvandring (MME),Under 20,1128116,2049.0
Ingen nettoinnvandring (MME),Under 20,1124089,2050.0
Ingen nettoinnvandring (MME),Under 20,1119433,2051.0
Ingen nettoinnvandring (MME),Under 20,1114130,2052.0
Ingen nettoinnvandring (MME),Under 20,1108239,2053.0
Ingen nettoinnvandring (MME),Under 20,1101753,2054.0
Ingen nettoinnvandring (MME),Under 20,1094713,2055.0
Ingen nettoinnvandring (MME),Under 20,1087089,2056.0
Ingen nettoinnvandring (MME),Under 20,1078900,2057.0
Ingen nettoinnvandring (MME),Under 20,1070164,2058.0
Ingen nettoinnvandring (MME),Under 20,1061528,2059.0
Ingen nettoinnvandring (MME),Under 20,1053032,2060.0
Ingen nettoinnvandring (MME),Under 20,1044746,2061.0
Ingen nettoinnvandring (MME),Under 20,1036735,2062.0
Ingen nettoinnvandring (MME),Under 20,1029071,2063.0
Ingen nettoinnvandring (MME),Under 20,1021842,2064.0
Ingen nettoinnvandring (MME),Under 20,1015105,2065.0
Ingen nettoinnvandring (MME),Under 20,1008911,2066.0
Ingen nettoinnvandring (MME),Under 20,1003275,2067.0
Ingen nettoinnvandring (MME),Under 20,998201,2068.0
Ingen nettoinnvandring (MME),Under 20,993670,2069.0
Ingen nettoinnvandring (MME),Under 20,989606,2070.0
Ingen nettoinnvandring (MME),Under 20,985962,2071.0
Ingen nettoinnvandring (MME),Under 20,982646,2072.0
Ingen nettoinnvandring (MME),Under 20,979582,2073.0
Ingen nettoinnvandring (MME),Under 20,976649,2074.0
Ingen nettoinnvandring (MME),Under 20,973763,2075.0
Ingen nettoinnvandring (MME),Under 20,970843,2076.0
Ingen nettoinnvandring (MME),Under 20,967811,2077.0
Ingen nettoinnvandring (MME),Under 20,964590,2078.0
Ingen nettoinnvandring (MME),Under 20,961133,2079.0
Ingen nettoinnvandring (MME),Under 20,957375,2080.0
Ingen nettoinnvandring (MME),Under 20,953295,2081.0
Ingen nettoinnvandring (MME),Under 20,948871,2082.0
Ingen nettoinnvandring (MME),Under 20,944088,2083.0
Ingen nettoinnvandring (MME),Under 20,938958,2084.0
Ingen nettoinnvandring (MME),Under 20,933494,2085.0
Ingen nettoinnvandring (MME),Under 20,927732,2086.0
Ingen nettoinnvandring (MME),Under 20,921710,2087.0
